id,"name","path","url","type","thumbnail","extension","permissions",is_public,user_id,group_id,fileable_id,"fileable_type","created_at","updated_at"
1645,"Cabezotas Orthodontic 180x120 Ext ES ES.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 180x120 Ext ES ES.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 180x120 Ext ES ES.jpg","pdf","740",0,1,5,1334,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1646,"Cabezotas Orthodontic 70x100 Office ES CA.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 70x100 Office ES CA.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 70x100 Office ES CA.jpg","pdf","740",0,1,5,1335,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1647,"Cabezotas Orthodontic 100x70 Office ES CA.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 100x70 Office ES CA.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 100x70 Office ES CA.jpg","pdf","740",0,1,5,1336,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1648,"Cabezotas Orthodontic 120x100 Office ES CA.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 120x100 Office ES CA.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 120x100 Office ES CA.jpg","pdf","740",0,1,5,1337,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1649,"Cabezotas Orthodontic 120x100 Ext ES CA.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 120x100 Ext ES CA.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 120x100 Ext ES CA.jpg","pdf","740",0,1,5,1338,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1650,"Cabezotas Orthodontic 180x120 Office ES CA.pdf","campaigns/4/posters","campaigns/4/posters/Cabezotas Orthodontic 180x120 Office ES CA.pdf","application/pdf","campaigns/4/posters/Cabezotas Orthodontic 180x120 Office ES CA.jpg","pdf","740",0,1,5,1339,"App\\CampaignPoster","2019-07-26 15:57:52","2019-07-26 15:57:52"
1651,"Follow Up Benefits 70x100 Office Int ES CA-1564673903.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 70x100 Office Int ES CA-1564673903.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 70x100 Office Int ES CA-1564673903_thumbnail.jpg","pdf","740",0,1,5,1340,"App\\CampaignPoster","2019-08-01 17:38:23","2019-08-01 17:38:24"
1652,"Follow Up Benefits 70x100 Office Int ES ES-1564673906.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 70x100 Office Int ES ES-1564673906.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 70x100 Office Int ES ES-1564673906_thumbnail.jpg","pdf","740",0,1,5,1341,"App\\CampaignPoster","2019-08-01 17:38:26","2019-08-01 17:38:27"
1653,"Follow Up Benefits 100x70 Office Int ES CA-1564673909.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 100x70 Office Int ES CA-1564673909.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 100x70 Office Int ES CA-1564673909_thumbnail.jpg","pdf","740",0,1,5,1342,"App\\CampaignPoster","2019-08-01 17:38:29","2019-08-01 17:38:30"
1654,"Follow Up Benefits 120x100 Office Int ES CA-1564673912.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 120x100 Office Int ES CA-1564673912.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 120x100 Office Int ES CA-1564673912_thumbnail.jpg","pdf","740",0,1,5,1343,"App\\CampaignPoster","2019-08-01 17:38:32","2019-08-01 17:38:33"
1655,"Follow Up Benefits 120x100 Office Int ES ES-1564673915.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 120x100 Office Int ES ES-1564673915.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 120x100 Office Int ES ES-1564673915_thumbnail.jpg","pdf","740",0,1,5,1344,"App\\CampaignPoster","2019-08-01 17:38:35","2019-08-01 17:38:37"
1656,"Follow Up Benefits 180x120 Office Int ES CA-1564673921.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 180x120 Office Int ES CA-1564673921.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 180x120 Office Int ES CA-1564673921_thumbnail.jpg","pdf","740",0,1,5,1345,"App\\CampaignPoster","2019-08-01 17:38:41","2019-08-01 17:38:44"
1657,"Follow Up Benefits 180x120 Office Int ES ES-1564673925.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 180x120 Office Int ES ES-1564673925.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 180x120 Office Int ES ES-1564673925_thumbnail.jpg","pdf","740",0,1,5,1346,"App\\CampaignPoster","2019-08-01 17:38:45","2019-08-01 17:38:47"
1658,"Follow Up Benefits 692x991 Office Int ES CA-1564673929.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 692x991 Office Int ES CA-1564673929.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 692x991 Office Int ES CA-1564673929_thumbnail.jpg","pdf","740",0,1,5,1347,"App\\CampaignPoster","2019-08-01 17:38:49","2019-08-01 17:38:50"
1659,"Follow Up Benefits 692x991 Office Int ES ES-1564673934.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 692x991 Office Int ES ES-1564673934.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 692x991 Office Int ES ES-1564673934_thumbnail.jpg","pdf","740",0,1,5,1348,"App\\CampaignPoster","2019-08-01 17:38:54","2019-08-01 17:38:55"
1660,"Follow Up Benefits 1195x993 Office Int ES CA-1564673936.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 1195x993 Office Int ES CA-1564673936.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 1195x993 Office Int ES CA-1564673936_thumbnail.jpg","pdf","740",0,1,5,1349,"App\\CampaignPoster","2019-08-01 17:38:56","2019-08-01 17:38:58"
1661,"Follow Up Benefits 1195x993 Office Int ES ES-1564673940.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 1195x993 Office Int ES ES-1564673940.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 1195x993 Office Int ES ES-1564673940_thumbnail.jpg","pdf","740",0,1,5,1350,"App\\CampaignPoster","2019-08-01 17:39:00","2019-08-01 17:39:02"
1662,"Follow Up Benefits 1795x1193 Office Int ES ES-1564673943.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Benefits 1795x1193 Office Int ES ES-1564673943.pdf","application/pdf","campaigns/16/posters/Follow Up Benefits 1795x1193 Office Int ES ES-1564673943_thumbnail.jpg","pdf","740",0,1,5,1351,"App\\CampaignPoster","2019-08-01 17:39:03","2019-08-01 17:39:06"
1663,"Follow Up Financing 70x100 Office ES-Murcia ES-1564674155.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Office ES-Murcia ES-1564674155.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Office ES-Murcia ES-1564674155_thumbnail.jpg","pdf","740",0,1,5,1352,"App\\CampaignPoster","2019-08-01 17:42:35","2019-08-01 17:42:37"
1664,"Follow Up Financing 70x100 Office ES-País Vasco ES-1564674158.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Office ES-País Vasco ES-1564674158.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Office ES-País Vasco ES-1564674158_thumbnail.jpg","pdf","740",0,1,5,1353,"App\\CampaignPoster","2019-08-01 17:42:38","2019-08-01 17:42:41"
1665,"Follow Up Financing 70x100 Office ES ES-1564674162.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Office ES ES-1564674162.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Office ES ES-1564674162_thumbnail.jpg","pdf","740",0,1,5,1354,"App\\CampaignPoster","2019-08-01 17:42:42","2019-08-01 17:42:44"
1666,"Follow Up Financing 70x100 Ext ES CA-1564674165.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Ext ES CA-1564674165.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Ext ES CA-1564674165_thumbnail.jpg","pdf","740",0,1,5,1355,"App\\CampaignPoster","2019-08-01 17:42:46","2019-08-01 17:42:48"
1667,"Follow Up Financing 70x100 Ext ES-Murcia ES-1564674169.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Ext ES-Murcia ES-1564674169.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Ext ES-Murcia ES-1564674169_thumbnail.jpg","pdf","740",0,1,5,1356,"App\\CampaignPoster","2019-08-01 17:42:50","2019-08-01 17:42:52"
1668,"Follow Up Financing 70x100 Ext ES-País Vasco ES-1564674173.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Ext ES-País Vasco ES-1564674173.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Ext ES-País Vasco ES-1564674173_thumbnail.jpg","pdf","740",0,1,5,1357,"App\\CampaignPoster","2019-08-01 17:42:53","2019-08-01 17:42:55"
1669,"Follow Up Financing 70x100 Ext ES ES-1564674177.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 70x100 Ext ES ES-1564674177.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 70x100 Ext ES ES-1564674177_thumbnail.jpg","pdf","740",0,1,5,1358,"App\\CampaignPoster","2019-08-01 17:42:57","2019-08-01 17:42:59"
1670,"Follow Up Financing 90x100 Ext ES ES-1564674180.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 90x100 Ext ES ES-1564674180.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 90x100 Ext ES ES-1564674180_thumbnail.jpg","pdf","740",0,1,5,1359,"App\\CampaignPoster","2019-08-01 17:43:00","2019-08-01 17:43:03"
1671,"Follow Up Financing 100x70 Office ES CA-1564674185.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x70 Office ES CA-1564674185.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x70 Office ES CA-1564674185_thumbnail.jpg","pdf","740",0,1,5,1360,"App\\CampaignPoster","2019-08-01 17:43:05","2019-08-01 17:43:08"
1672,"Follow Up Financing 100x100 Ext ES CA-1564674189.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x100 Ext ES CA-1564674189.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x100 Ext ES CA-1564674189_thumbnail.jpg","pdf","740",0,1,5,1361,"App\\CampaignPoster","2019-08-01 17:43:09","2019-08-01 17:43:12"
1673,"Follow Up Financing 100x100 Ext ES-Murcia ES-1564674194.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x100 Ext ES-Murcia ES-1564674194.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x100 Ext ES-Murcia ES-1564674194_thumbnail.jpg","pdf","740",0,1,5,1362,"App\\CampaignPoster","2019-08-01 17:43:14","2019-08-01 17:43:17"
1674,"Follow Up Financing 100x100 Ext ES-País Vasco ES-1564674198.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x100 Ext ES-País Vasco ES-1564674198.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x100 Ext ES-País Vasco ES-1564674198_thumbnail.jpg","pdf","740",0,1,5,1363,"App\\CampaignPoster","2019-08-01 17:43:18","2019-08-01 17:43:21"
1675,"Follow Up Financing 100x100 Ext ES ES-1564674202.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x100 Ext ES ES-1564674202.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x100 Ext ES ES-1564674202_thumbnail.jpg","pdf","740",0,1,5,1364,"App\\CampaignPoster","2019-08-01 17:43:23","2019-08-01 17:43:26"
1676,"Follow Up Financing 100x120 Ext ES ES-1564674207.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 100x120 Ext ES ES-1564674207.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 100x120 Ext ES ES-1564674207_thumbnail.jpg","pdf","740",0,1,5,1365,"App\\CampaignPoster","2019-08-01 17:43:27","2019-08-01 17:43:30"
1677,"Follow Up Financing 120x100 Office ES CA-1564674211.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Office ES CA-1564674211.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Office ES CA-1564674211_thumbnail.jpg","pdf","740",0,1,5,1366,"App\\CampaignPoster","2019-08-01 17:43:31","2019-08-01 17:43:35"
1678,"Follow Up Financing 120x100 Office ES-Murcia ES-1564674216.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Office ES-Murcia ES-1564674216.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Office ES-Murcia ES-1564674216_thumbnail.jpg","pdf","740",0,1,5,1367,"App\\CampaignPoster","2019-08-01 17:43:36","2019-08-01 17:43:40"
1679,"Follow Up Financing 120x100 Office ES-País Vasco ES-1564674221.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Office ES-País Vasco ES-1564674221.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Office ES-País Vasco ES-1564674221_thumbnail.jpg","pdf","740",0,1,5,1368,"App\\CampaignPoster","2019-08-01 17:43:41","2019-08-01 17:43:45"
1680,"Follow Up Financing 120x100 Office ES ES-1564674226.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Office ES ES-1564674226.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Office ES ES-1564674226_thumbnail.jpg","pdf","740",0,1,5,1369,"App\\CampaignPoster","2019-08-01 17:43:46","2019-08-01 17:43:49"
1681,"Follow Up Financing 120x100 Ext ES-Asturias ES-1564674231.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-Asturias ES-1564674231.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-Asturias ES-1564674231_thumbnail.jpg","pdf","740",0,1,5,1370,"App\\CampaignPoster","2019-08-01 17:43:51","2019-08-01 17:43:54"
1682,"Follow Up Financing 120x100 Ext ES CA-1564674235.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Ext ES CA-1564674235.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Ext ES CA-1564674235_thumbnail.jpg","pdf","740",0,1,5,1371,"App\\CampaignPoster","2019-08-01 17:43:55","2019-08-01 17:43:59"
1683,"Follow Up Financing 120x100 Ext ES-Murcia ES-1564674240.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-Murcia ES-1564674240.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-Murcia ES-1564674240_thumbnail.jpg","pdf","740",0,1,5,1372,"App\\CampaignPoster","2019-08-01 17:44:01","2019-08-01 17:44:04"
1684,"Follow Up Financing 120x100 Ext ES-País Vasco ES-1564674245.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-País Vasco ES-1564674245.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Ext ES-País Vasco ES-1564674245_thumbnail.jpg","pdf","740",0,1,5,1373,"App\\CampaignPoster","2019-08-01 17:44:05","2019-08-01 17:44:09"
1685,"Follow Up Financing 120x100 Ext ES ES-1564674250.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 120x100 Ext ES ES-1564674250.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 120x100 Ext ES ES-1564674250_thumbnail.jpg","pdf","740",0,1,5,1374,"App\\CampaignPoster","2019-08-01 17:44:10","2019-08-01 17:44:14"
1686,"Follow Up Financing 150x120 Ext ES ES-1564674255.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 150x120 Ext ES ES-1564674255.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 150x120 Ext ES ES-1564674255_thumbnail.jpg","pdf","740",0,1,5,1375,"App\\CampaignPoster","2019-08-01 17:44:15","2019-08-01 17:44:19"
1687,"Follow Up Financing 180x120 Office ES-Murcia ES-1564674261.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 180x120 Office ES-Murcia ES-1564674261.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 180x120 Office ES-Murcia ES-1564674261_thumbnail.jpg","pdf","740",0,1,5,1376,"App\\CampaignPoster","2019-08-01 17:44:21","2019-08-01 17:44:25"
1688,"Follow Up Financing 180x120 Office ES-País Vasco ES-1564674267.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 180x120 Office ES-País Vasco ES-1564674267.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 180x120 Office ES-País Vasco ES-1564674267_thumbnail.jpg","pdf","740",0,1,5,1377,"App\\CampaignPoster","2019-08-01 17:44:27","2019-08-01 17:44:32"
1689,"Follow Up Financing 180x120 Office ES ES-1564674274.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 180x120 Office ES ES-1564674274.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 180x120 Office ES ES-1564674274_thumbnail.jpg","pdf","740",0,1,5,1378,"App\\CampaignPoster","2019-08-01 17:44:34","2019-08-01 17:44:38"
1690,"Follow Up Financing 180x120 Ext ES CA-1564674281.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 180x120 Ext ES CA-1564674281.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 180x120 Ext ES CA-1564674281_thumbnail.jpg","pdf","740",0,1,5,1379,"App\\CampaignPoster","2019-08-01 17:44:41","2019-08-01 17:44:45"
1691,"Follow Up Financing 180x120 Ext ES ES-1564674287.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 180x120 Ext ES ES-1564674287.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 180x120 Ext ES ES-1564674287_thumbnail.jpg","pdf","740",0,1,5,1380,"App\\CampaignPoster","2019-08-01 17:44:47","2019-08-01 17:44:52"
1692,"Follow Up Financing 692x991 Ext ES CA-1564674293.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 692x991 Ext ES CA-1564674293.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 692x991 Ext ES CA-1564674293_thumbnail.jpg","pdf","740",0,1,5,1381,"App\\CampaignPoster","2019-08-01 17:44:53","2019-08-01 17:44:56"
1693,"Follow Up Financing 692x991 Ext ES-Murcia ES-1564674297.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 692x991 Ext ES-Murcia ES-1564674297.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 692x991 Ext ES-Murcia ES-1564674297_thumbnail.jpg","pdf","740",0,1,5,1382,"App\\CampaignPoster","2019-08-01 17:44:57","2019-08-01 17:44:59"
1694,"Follow Up Financing 692x991 Ext ES-País Vasco ES-1564674301.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 692x991 Ext ES-País Vasco ES-1564674301.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 692x991 Ext ES-País Vasco ES-1564674301_thumbnail.jpg","pdf","740",0,1,5,1383,"App\\CampaignPoster","2019-08-01 17:45:01","2019-08-01 17:45:03"
1695,"Follow Up Financing 692x991 Ext ES ES-1564674305.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 692x991 Ext ES ES-1564674305.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 692x991 Ext ES ES-1564674305_thumbnail.jpg","pdf","740",0,1,5,1384,"App\\CampaignPoster","2019-08-01 17:45:05","2019-08-01 17:45:07"
1696,"Follow Up Financing 1195x993 Ext ES CA-1564674308.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES CA-1564674308.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES CA-1564674308_thumbnail.jpg","pdf","740",0,1,5,1385,"App\\CampaignPoster","2019-08-01 17:45:09","2019-08-01 17:45:12"
1697,"Follow Up Financing 1195x993 Ext ES-Murcia ES-1564674313.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES-Murcia ES-1564674313.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES-Murcia ES-1564674313_thumbnail.jpg","pdf","740",0,1,5,1386,"App\\CampaignPoster","2019-08-01 17:45:13","2019-08-01 17:45:17"
1698,"Follow Up Financing 1195x993 Ext ES-País Vasco ES-1564674318.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES-País Vasco ES-1564674318.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES-País Vasco ES-1564674318_thumbnail.jpg","pdf","740",0,1,5,1387,"App\\CampaignPoster","2019-08-01 17:45:19","2019-08-01 17:45:22"
1699,"Follow Up Financing 1195x993 Ext ES ES-1564674323.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES ES-1564674323.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1195x993 Ext ES ES-1564674323_thumbnail.jpg","pdf","740",0,1,5,1388,"App\\CampaignPoster","2019-08-01 17:45:23","2019-08-01 17:45:26"
1700,"Follow Up Financing 1795x1193 Ext ES CA-1564674328.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1795x1193 Ext ES CA-1564674328.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1795x1193 Ext ES CA-1564674328_thumbnail.jpg","pdf","740",0,1,5,1389,"App\\CampaignPoster","2019-08-01 17:45:28","2019-08-01 17:45:32"
1701,"Follow Up Financing 1795x1193 Ext ES ES-1564674333.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Financing 1795x1193 Ext ES ES-1564674333.pdf","application/pdf","campaigns/16/posters/Follow Up Financing 1795x1193 Ext ES ES-1564674333_thumbnail.jpg","pdf","740",0,1,5,1390,"App\\CampaignPoster","2019-08-01 17:45:34","2019-08-01 17:45:38"
1702,"Follow Up Recalls 70x100 Office ES-Aragón ES-1564674625.pdf","campaigns/16/posters","campaigns/16/posters/Follow Up Recalls 70x100 Office ES-Aragón ES-1564674625.pdf","application/pdf","campaigns/16/posters/Follow Up Recalls 70x100 Office ES-Aragón ES-1564674625_thumbnail.jpg","pdf","740",0,1,5,1391,"App\\CampaignPoster","2019-08-01 17:50:25","2019-08-01 17:50:27"
