id,clinic_id,stationary_id,"file","link","thumbnail","created_at","updated_at"
269,68,1,"Hoja A4 Getxo (Mayor, 23).pdf","stationary/España/clinics/Getxo (Mayor, 23)/Hoja A4 Getxo (Mayor, 23).pdf","/storage/Hoja A4 Getxo (Mayor, 23).jpg","2019-05-24 11:55:49","2019-05-25 11:55:49"
270,68,2,"Recetario Getxo (Mayor, 23).pdf","stationary/España/clinics/Getxo (Mayor, 23)/Recetario Getxo (Mayor, 23).pdf","/storage/Recetario Getxo (Mayor, 23).jpg","2019-05-25 11:55:49","2019-05-26 11:55:49"
271,68,3,"Sobre Americano 225x115 Getxo (Mayor, 23).pdf","stationary/España/clinics/Getxo (Mayor, 23)/Sobre Americano 225x115 Getxo (Mayor, 23).pdf","/storage/Sobre Americano 225x115 Getxo (Mayor, 23).jpg","2019-05-26 11:55:49","2019-05-27 11:55:49"
272,68,4,"Sobre Bolsa 324x229 Getxo (Mayor, 23).pdf","stationary/España/clinics/Getxo (Mayor, 23)/Sobre Bolsa 324x229 Getxo (Mayor, 23).pdf","/storage/Sobre Bolsa 324x229 Getxo (Mayor, 23).jpg","2019-05-27 11:55:49","2019-05-28 11:55:49"
273,69,1,"Hoja A4 Gijon (Corridja, 59).pdf","stationary/España/clinics/Gijon (Corridja, 59)/Hoja A4 Gijon (Corridja, 59).pdf","/storage/Hoja A4 Gijon (Corridja, 59).jpg","2019-05-28 11:55:49","2019-05-29 11:55:49"
274,69,2,"Recetario Gijon (Corridja, 59).pdf","stationary/España/clinics/Gijon (Corridja, 59)/Recetario Gijon (Corridja, 59).pdf","/storage/Recetario Gijon (Corridja, 59).jpg","2019-05-29 11:55:49","2019-05-30 11:55:49"
275,69,3,"Sobre Americano 225x115 Gijon (Corridja, 59).pdf","stationary/España/clinics/Gijon (Corridja, 59)/Sobre Americano 225x115 Gijon (Corridja, 59).pdf","/storage/Sobre Americano 225x115 Gijon (Corridja, 59).jpg","2019-05-30 11:55:49","2019-05-31 11:55:49"
276,69,4,"Sobre Bolsa 324x229 Gijon (Corridja, 59).pdf","stationary/España/clinics/Gijon (Corridja, 59)/Sobre Bolsa 324x229 Gijon (Corridja, 59).pdf","/storage/Sobre Bolsa 324x229 Gijon (Corridja, 59).jpg","2019-05-31 11:55:49","2019-06-01 11:55:49"
277,70,1,"Hoja A4 Girona (dje Joan Maragall, 35).pdf","stationary/España/clinics/Girona (dje Joan Maragall, 35)/Hoja A4 Girona (dje Joan Maragall, 35).pdf","/storage/Hoja A4 Girona (dje Joan Maragall, 35).jpg","2019-06-01 11:55:49","2019-06-02 11:55:49"
278,70,2,"Recetario Girona (dje Joan Maragall, 35).pdf","stationary/España/clinics/Girona (dje Joan Maragall, 35)/Recetario Girona (dje Joan Maragall, 35).pdf","/storage/Recetario Girona (dje Joan Maragall, 35).jpg","2019-06-02 11:55:49","2019-06-03 11:55:49"
279,70,3,"Sobre Americano 225x115 Girona (dje Joan Maragall, 35).pdf","stationary/España/clinics/Girona (dje Joan Maragall, 35)/Sobre Americano 225x115 Girona (dje Joan Maragall, 35).pdf","/storage/Sobre Americano 225x115 Girona (dje Joan Maragall, 35).jpg","2019-06-03 11:55:49","2019-06-04 11:55:49"
280,70,4,"Sobre Bolsa 324x229 Girona (dje Joan Maragall, 35).pdf","stationary/España/clinics/Girona (dje Joan Maragall, 35)/Sobre Bolsa 324x229 Girona (dje Joan Maragall, 35).pdf","/storage/Sobre Bolsa 324x229 Girona (dje Joan Maragall, 35).jpg","2019-06-04 11:55:49","2019-06-05 11:55:49"
281,71,1,"Hoja A4 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","stationary/España/clinics/Granadja (C.º dje Rondja esq.  Recogidjas, 58)/Hoja A4 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","/storage/Hoja A4 Granadja (C.º dje Rondja esq.  Recogidjas, 58).jpg","2019-06-05 11:55:49","2019-06-06 11:55:49"
282,71,2,"Recetario Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","stationary/España/clinics/Granadja (C.º dje Rondja esq.  Recogidjas, 58)/Recetario Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","/storage/Recetario Granadja (C.º dje Rondja esq.  Recogidjas, 58).jpg","2019-06-06 11:55:49","2019-06-07 11:55:49"
283,71,3,"Sobre Americano 225x115 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","stationary/España/clinics/Granadja (C.º dje Rondja esq.  Recogidjas, 58)/Sobre Americano 225x115 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","/storage/Sobre Americano 225x115 Granadja (C.º dje Rondja esq.  Recogidjas, 58).jpg","2019-06-07 11:55:49","2019-06-08 11:55:49"
284,71,4,"Sobre Bolsa 324x229 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","stationary/España/clinics/Granadja (C.º dje Rondja esq.  Recogidjas, 58)/Sobre Bolsa 324x229 Granadja (C.º dje Rondja esq.  Recogidjas, 58).pdf","/storage/Sobre Bolsa 324x229 Granadja (C.º dje Rondja esq.  Recogidjas, 58).jpg","2019-06-08 11:55:49","2019-06-09 11:55:49"
285,72,1,"Hoja A4 Granadja (Mesones, 17).pdf","stationary/España/clinics/Granadja (Mesones, 17)/Hoja A4 Granadja (Mesones, 17).pdf","/storage/Hoja A4 Granadja (Mesones, 17).jpg","2019-06-09 11:55:49","2019-06-10 11:55:49"
286,72,2,"Recetario Granadja (Mesones, 17).pdf","stationary/España/clinics/Granadja (Mesones, 17)/Recetario Granadja (Mesones, 17).pdf","/storage/Recetario Granadja (Mesones, 17).jpg","2019-06-10 11:55:49","2019-06-11 11:55:49"
287,72,3,"Sobre Americano 225x115 Granadja (Mesones, 17).pdf","stationary/España/clinics/Granadja (Mesones, 17)/Sobre Americano 225x115 Granadja (Mesones, 17).pdf","/storage/Sobre Americano 225x115 Granadja (Mesones, 17).jpg","2019-06-11 11:55:49","2019-06-12 11:55:49"
288,72,4,"Sobre Bolsa 324x229 Granadja (Mesones, 17).pdf","stationary/España/clinics/Granadja (Mesones, 17)/Sobre Bolsa 324x229 Granadja (Mesones, 17).pdf","/storage/Sobre Bolsa 324x229 Granadja (Mesones, 17).jpg","2019-06-12 11:55:49","2019-06-13 11:55:49"
289,73,1,"Hoja A4 Granollers (Pl. Lluis Perpinya, 8).pdf","stationary/España/clinics/Granollers (Pl. Lluis Perpinya, 8)/Hoja A4 Granollers (Pl. Lluis Perpinya, 8).pdf","/storage/Hoja A4 Granollers (Pl. Lluis Perpinya, 8).jpg","2019-06-13 11:55:49","2019-06-14 11:55:49"
290,73,2,"Recetario Granollers (Pl. Lluis Perpinya, 8).pdf","stationary/España/clinics/Granollers (Pl. Lluis Perpinya, 8)/Recetario Granollers (Pl. Lluis Perpinya, 8).pdf","/storage/Recetario Granollers (Pl. Lluis Perpinya, 8).jpg","2019-06-14 11:55:49","2019-06-15 11:55:49"
291,73,3,"Sobre Americano 225x115 Granollers (Pl. Lluis Perpinya, 8).pdf","stationary/España/clinics/Granollers (Pl. Lluis Perpinya, 8)/Sobre Americano 225x115 Granollers (Pl. Lluis Perpinya, 8).pdf","/storage/Sobre Americano 225x115 Granollers (Pl. Lluis Perpinya, 8).jpg","2019-06-15 11:55:49","2019-06-16 11:55:49"
292,73,4,"Sobre Bolsa 324x229 Granollers (Pl. Lluis Perpinya, 8).pdf","stationary/España/clinics/Granollers (Pl. Lluis Perpinya, 8)/Sobre Bolsa 324x229 Granollers (Pl. Lluis Perpinya, 8).pdf","/storage/Sobre Bolsa 324x229 Granollers (Pl. Lluis Perpinya, 8).jpg","2019-06-16 11:55:49","2019-06-17 11:55:49"
293,74,1,"Hoja A4 Guadjalajara (Virgen djel Amparo, 9).pdf","stationary/España/clinics/Guadjalajara (Virgen djel Amparo, 9)/Hoja A4 Guadjalajara (Virgen djel Amparo, 9).pdf","/storage/Hoja A4 Guadjalajara (Virgen djel Amparo, 9).jpg","2019-06-17 11:55:49","2019-06-18 11:55:49"
294,74,2,"Recetario Guadjalajara (Virgen djel Amparo, 9).pdf","stationary/España/clinics/Guadjalajara (Virgen djel Amparo, 9)/Recetario Guadjalajara (Virgen djel Amparo, 9).pdf","/storage/Recetario Guadjalajara (Virgen djel Amparo, 9).jpg","2019-06-18 11:55:49","2019-06-19 11:55:49"
295,74,3,"Sobre Americano 225x115 Guadjalajara (Virgen djel Amparo, 9).pdf","stationary/España/clinics/Guadjalajara (Virgen djel Amparo, 9)/Sobre Americano 225x115 Guadjalajara (Virgen djel Amparo, 9).pdf","/storage/Sobre Americano 225x115 Guadjalajara (Virgen djel Amparo, 9).jpg","2019-06-19 11:55:49","2019-06-20 11:55:49"
296,74,4,"Sobre Bolsa 324x229 Guadjalajara (Virgen djel Amparo, 9).pdf","stationary/España/clinics/Guadjalajara (Virgen djel Amparo, 9)/Sobre Bolsa 324x229 Guadjalajara (Virgen djel Amparo, 9).pdf","/storage/Sobre Bolsa 324x229 Guadjalajara (Virgen djel Amparo, 9).jpg","2019-06-20 11:55:49","2019-06-21 11:55:49"
297,75,1,"Hoja A4 Huelva (Concepcion, 1).pdf","stationary/España/clinics/Huelva (Concepcion, 1)/Hoja A4 Huelva (Concepcion, 1).pdf","/storage/Hoja A4 Huelva (Concepcion, 1).jpg","2019-06-21 11:55:49","2019-06-22 11:55:49"
298,75,2,"Recetario Huelva (Concepcion, 1).pdf","stationary/España/clinics/Huelva (Concepcion, 1)/Recetario Huelva (Concepcion, 1).pdf","/storage/Recetario Huelva (Concepcion, 1).jpg","2019-06-22 11:55:49","2019-06-23 11:55:49"
299,75,3,"Sobre Americano 225x115 Huelva (Concepcion, 1).pdf","stationary/España/clinics/Huelva (Concepcion, 1)/Sobre Americano 225x115 Huelva (Concepcion, 1).pdf","/storage/Sobre Americano 225x115 Huelva (Concepcion, 1).jpg","2019-06-23 11:55:49","2019-06-24 11:55:49"
300,75,4,"Sobre Bolsa 324x229 Huelva (Concepcion, 1).pdf","stationary/España/clinics/Huelva (Concepcion, 1)/Sobre Bolsa 324x229 Huelva (Concepcion, 1).pdf","/storage/Sobre Bolsa 324x229 Huelva (Concepcion, 1).jpg","2019-06-24 11:55:49","2019-06-25 11:55:49"
301,76,1,"Hoja A4 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","stationary/España/clinics/Huelva (Rondja Exterior Zona Sur, s.n.)/Hoja A4 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","/storage/Hoja A4 Huelva (Rondja Exterior Zona Sur, s.n.).jpg","2019-06-25 11:55:49","2019-06-26 11:55:49"
302,76,2,"Recetario Huelva (Rondja Exterior Zona Sur, s.n.).pdf","stationary/España/clinics/Huelva (Rondja Exterior Zona Sur, s.n.)/Recetario Huelva (Rondja Exterior Zona Sur, s.n.).pdf","/storage/Recetario Huelva (Rondja Exterior Zona Sur, s.n.).jpg","2019-06-26 11:55:49","2019-06-27 11:55:49"
303,76,3,"Sobre Americano 225x115 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","stationary/España/clinics/Huelva (Rondja Exterior Zona Sur, s.n.)/Sobre Americano 225x115 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","/storage/Sobre Americano 225x115 Huelva (Rondja Exterior Zona Sur, s.n.).jpg","2019-06-27 11:55:49","2019-06-28 11:55:49"
304,76,4,"Sobre Bolsa 324x229 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","stationary/España/clinics/Huelva (Rondja Exterior Zona Sur, s.n.)/Sobre Bolsa 324x229 Huelva (Rondja Exterior Zona Sur, s.n.).pdf","/storage/Sobre Bolsa 324x229 Huelva (Rondja Exterior Zona Sur, s.n.).jpg","2019-06-28 11:55:49","2019-06-29 11:55:49"
305,77,1,"Hoja A4 Huesca (Coso Bajo, 3).pdf","stationary/España/clinics/Huesca (Coso Bajo, 3)/Hoja A4 Huesca (Coso Bajo, 3).pdf","/storage/Hoja A4 Huesca (Coso Bajo, 3).jpg","2019-06-29 11:55:49","2019-06-30 11:55:49"
306,77,2,"Recetario Huesca (Coso Bajo, 3).pdf","stationary/España/clinics/Huesca (Coso Bajo, 3)/Recetario Huesca (Coso Bajo, 3).pdf","/storage/Recetario Huesca (Coso Bajo, 3).jpg","2019-06-30 11:55:49","2019-07-01 11:55:49"
307,77,3,"Sobre Americano 225x115 Huesca (Coso Bajo, 3).pdf","stationary/España/clinics/Huesca (Coso Bajo, 3)/Sobre Americano 225x115 Huesca (Coso Bajo, 3).pdf","/storage/Sobre Americano 225x115 Huesca (Coso Bajo, 3).jpg","2019-07-01 11:55:49","2019-07-02 11:55:49"
308,77,4,"Sobre Bolsa 324x229 Huesca (Coso Bajo, 3).pdf","stationary/España/clinics/Huesca (Coso Bajo, 3)/Sobre Bolsa 324x229 Huesca (Coso Bajo, 3).pdf","/storage/Sobre Bolsa 324x229 Huesca (Coso Bajo, 3).jpg","2019-07-02 11:55:49","2019-07-03 11:55:49"
309,78,1,"Hoja A4 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","stationary/España/clinics/Ibiza (Av. dj´Ignasi Wallis, 35)/Hoja A4 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","/storage/Hoja A4 Ibiza (Av. dj´Ignasi Wallis, 35).jpg","2019-07-03 11:55:49","2019-07-04 11:55:49"
310,78,2,"Recetario Ibiza (Av. dj´Ignasi Wallis, 35).pdf","stationary/España/clinics/Ibiza (Av. dj´Ignasi Wallis, 35)/Recetario Ibiza (Av. dj´Ignasi Wallis, 35).pdf","/storage/Recetario Ibiza (Av. dj´Ignasi Wallis, 35).jpg","2019-07-04 11:55:49","2019-07-05 11:55:49"
311,78,3,"Sobre Americano 225x115 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","stationary/España/clinics/Ibiza (Av. dj´Ignasi Wallis, 35)/Sobre Americano 225x115 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","/storage/Sobre Americano 225x115 Ibiza (Av. dj´Ignasi Wallis, 35).jpg","2019-07-05 11:55:49","2019-07-06 11:55:49"
312,78,4,"Sobre Bolsa 324x229 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","stationary/España/clinics/Ibiza (Av. dj´Ignasi Wallis, 35)/Sobre Bolsa 324x229 Ibiza (Av. dj´Ignasi Wallis, 35).pdf","/storage/Sobre Bolsa 324x229 Ibiza (Av. dj´Ignasi Wallis, 35).jpg","2019-07-06 11:55:49","2019-07-07 11:55:49"
313,79,1,"Hoja A4 Inca (Pl. dje Espana, 13).pdf","stationary/España/clinics/Inca (Pl. dje Espana, 13)/Hoja A4 Inca (Pl. dje Espana, 13).pdf","/storage/Hoja A4 Inca (Pl. dje Espana, 13).jpg","2019-07-07 11:55:49","2019-07-08 11:55:49"
314,79,2,"Recetario Inca (Pl. dje Espana, 13).pdf","stationary/España/clinics/Inca (Pl. dje Espana, 13)/Recetario Inca (Pl. dje Espana, 13).pdf","/storage/Recetario Inca (Pl. dje Espana, 13).jpg","2019-07-08 11:55:49","2019-07-09 11:55:49"
315,79,3,"Sobre Americano 225x115 Inca (Pl. dje Espana, 13).pdf","stationary/España/clinics/Inca (Pl. dje Espana, 13)/Sobre Americano 225x115 Inca (Pl. dje Espana, 13).pdf","/storage/Sobre Americano 225x115 Inca (Pl. dje Espana, 13).jpg","2019-07-09 11:55:49","2019-07-10 11:55:49"
316,79,4,"Sobre Bolsa 324x229 Inca (Pl. dje Espana, 13).pdf","stationary/España/clinics/Inca (Pl. dje Espana, 13)/Sobre Bolsa 324x229 Inca (Pl. dje Espana, 13).pdf","/storage/Sobre Bolsa 324x229 Inca (Pl. dje Espana, 13).jpg","2019-07-10 11:55:49","2019-07-11 11:55:49"
317,80,1,"Hoja A4 Irun (P.º dje Colon, 38).pdf","stationary/España/clinics/Irun (P.º dje Colon, 38)/Hoja A4 Irun (P.º dje Colon, 38).pdf","/storage/Hoja A4 Irun (P.º dje Colon, 38).jpg","2019-07-11 11:55:49","2019-07-12 11:55:49"
318,80,2,"Recetario Irun (P.º dje Colon, 38).pdf","stationary/España/clinics/Irun (P.º dje Colon, 38)/Recetario Irun (P.º dje Colon, 38).pdf","/storage/Recetario Irun (P.º dje Colon, 38).jpg","2019-07-12 11:55:49","2019-07-13 11:55:49"
319,80,3,"Sobre Americano 225x115 Irun (P.º dje Colon, 38).pdf","stationary/España/clinics/Irun (P.º dje Colon, 38)/Sobre Americano 225x115 Irun (P.º dje Colon, 38).pdf","/storage/Sobre Americano 225x115 Irun (P.º dje Colon, 38).jpg","2019-07-13 11:55:49","2019-07-14 11:55:49"
320,80,4,"Sobre Bolsa 324x229 Irun (P.º dje Colon, 38).pdf","stationary/España/clinics/Irun (P.º dje Colon, 38)/Sobre Bolsa 324x229 Irun (P.º dje Colon, 38).pdf","/storage/Sobre Bolsa 324x229 Irun (P.º dje Colon, 38).jpg","2019-07-14 11:55:49","2019-07-15 11:55:49"
321,81,1,"Hoja A4 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","stationary/España/clinics/Jaen (dje la Madjre Soledjadj Torres Acosta, 2)/Hoja A4 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","/storage/Hoja A4 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).jpg","2019-07-15 11:55:49","2019-07-16 11:55:49"
322,81,2,"Recetario Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","stationary/España/clinics/Jaen (dje la Madjre Soledjadj Torres Acosta, 2)/Recetario Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","/storage/Recetario Jaen (dje la Madjre Soledjadj Torres Acosta, 2).jpg","2019-07-16 11:55:49","2019-07-17 11:55:49"
323,81,3,"Sobre Americano 225x115 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","stationary/España/clinics/Jaen (dje la Madjre Soledjadj Torres Acosta, 2)/Sobre Americano 225x115 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","/storage/Sobre Americano 225x115 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).jpg","2019-07-17 11:55:49","2019-07-18 11:55:49"
324,81,4,"Sobre Bolsa 324x229 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","stationary/España/clinics/Jaen (dje la Madjre Soledjadj Torres Acosta, 2)/Sobre Bolsa 324x229 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).pdf","/storage/Sobre Bolsa 324x229 Jaen (dje la Madjre Soledjadj Torres Acosta, 2).jpg","2019-07-18 11:55:49","2019-07-19 11:55:49"
325,82,1,"Hoja A4 Jerez (Ctra. Nacional IV, Km 639).pdf","stationary/España/clinics/Jerez (Ctra. Nacional IV, Km 639)/Hoja A4 Jerez (Ctra. Nacional IV, Km 639).pdf","/storage/Hoja A4 Jerez (Ctra. Nacional IV, Km 639).jpg","2019-07-19 11:55:49","2019-07-20 11:55:49"
326,82,2,"Recetario Jerez (Ctra. Nacional IV, Km 639).pdf","stationary/España/clinics/Jerez (Ctra. Nacional IV, Km 639)/Recetario Jerez (Ctra. Nacional IV, Km 639).pdf","/storage/Recetario Jerez (Ctra. Nacional IV, Km 639).jpg","2019-07-20 11:55:49","2019-07-21 11:55:49"
327,82,3,"Sobre Americano 225x115 Jerez (Ctra. Nacional IV, Km 639).pdf","stationary/España/clinics/Jerez (Ctra. Nacional IV, Km 639)/Sobre Americano 225x115 Jerez (Ctra. Nacional IV, Km 639).pdf","/storage/Sobre Americano 225x115 Jerez (Ctra. Nacional IV, Km 639).jpg","2019-07-21 11:55:49","2019-07-22 11:55:49"
328,82,4,"Sobre Bolsa 324x229 Jerez (Ctra. Nacional IV, Km 639).pdf","stationary/España/clinics/Jerez (Ctra. Nacional IV, Km 639)/Sobre Bolsa 324x229 Jerez (Ctra. Nacional IV, Km 639).pdf","/storage/Sobre Bolsa 324x229 Jerez (Ctra. Nacional IV, Km 639).jpg","2019-07-22 11:55:49","2019-07-23 11:55:49"
329,83,1,"Hoja A4 Jerez (Lanceria, 16).pdf","stationary/España/clinics/Jerez (Lanceria, 16)/Hoja A4 Jerez (Lanceria, 16).pdf","/storage/Hoja A4 Jerez (Lanceria, 16).jpg","2019-07-23 11:55:49","2019-07-24 11:55:49"
330,83,2,"Recetario Jerez (Lanceria, 16).pdf","stationary/España/clinics/Jerez (Lanceria, 16)/Recetario Jerez (Lanceria, 16).pdf","/storage/Recetario Jerez (Lanceria, 16).jpg","2019-07-24 11:55:49","2019-07-25 11:55:49"
331,83,3,"Sobre Americano 225x115 Jerez (Lanceria, 16).pdf","stationary/España/clinics/Jerez (Lanceria, 16)/Sobre Americano 225x115 Jerez (Lanceria, 16).pdf","/storage/Sobre Americano 225x115 Jerez (Lanceria, 16).jpg","2019-07-25 11:55:49","2019-07-26 11:55:49"
332,83,4,"Sobre Bolsa 324x229 Jerez (Lanceria, 16).pdf","stationary/España/clinics/Jerez (Lanceria, 16)/Sobre Bolsa 324x229 Jerez (Lanceria, 16).pdf","/storage/Sobre Bolsa 324x229 Jerez (Lanceria, 16).jpg","2019-07-26 11:55:49","2019-07-27 11:55:49"
333,84,1,"Hoja A4 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546)/Hoja A4 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","/storage/Hoja A4 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).jpg","2019-07-27 11:55:49","2019-07-28 11:55:49"
334,84,2,"Recetario L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546)/Recetario L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","/storage/Recetario L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).jpg","2019-07-28 11:55:49","2019-07-29 11:55:49"
335,84,3,"Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546)/Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","/storage/Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).jpg","2019-07-29 11:55:49","2019-07-30 11:55:49"
336,84,4,"Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546)/Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).pdf","/storage/Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. dje la Marina, 542-546).jpg","2019-07-30 11:55:49","2019-07-31 11:55:49"
337,85,1,"Hoja A4 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39)/Hoja A4 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","/storage/Hoja A4 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).jpg","2019-07-31 11:55:49","2019-08-01 11:55:49"
338,85,2,"Recetario L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39)/Recetario L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","/storage/Recetario L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).jpg","2019-08-01 11:55:49","2019-08-02 11:55:49"
339,85,3,"Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39)/Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","/storage/Sobre Americano 225x115 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).jpg","2019-08-02 11:55:49","2019-08-03 11:55:49"
340,85,4,"Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","stationary/España/clinics/L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39)/Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).pdf","/storage/Sobre Bolsa 324x229 L'Hospitalet dje Llobregat (Rbla. Just Oliveras, 37-39).jpg","2019-08-03 11:55:49","2019-08-04 11:55:49"
341,86,1,"Hoja A4 La Linea dje la Concepcion (Real, 45).pdf","stationary/España/clinics/La Linea dje la Concepcion (Real, 45)/Hoja A4 La Linea dje la Concepcion (Real, 45).pdf","/storage/Hoja A4 La Linea dje la Concepcion (Real, 45).jpg","2019-08-04 11:55:49","2019-08-05 11:55:49"
342,86,2,"Recetario La Linea dje la Concepcion (Real, 45).pdf","stationary/España/clinics/La Linea dje la Concepcion (Real, 45)/Recetario La Linea dje la Concepcion (Real, 45).pdf","/storage/Recetario La Linea dje la Concepcion (Real, 45).jpg","2019-08-05 11:55:49","2019-08-06 11:55:49"
343,86,3,"Sobre Americano 225x115 La Linea dje la Concepcion (Real, 45).pdf","stationary/España/clinics/La Linea dje la Concepcion (Real, 45)/Sobre Americano 225x115 La Linea dje la Concepcion (Real, 45).pdf","/storage/Sobre Americano 225x115 La Linea dje la Concepcion (Real, 45).jpg","2019-08-06 11:55:49","2019-08-07 11:55:49"
